onset_time,pitch,velocity,voice_id
0.00033879160246594987,77,92,0
0.0010221266422519959,39,63,0
0.001042469660518095,104,81,0
0.0011323804584075525,36,80,0
0.0012466268120326686,96,60,0
0.0013911619414306187,76,77,0
0.0016552051036728976,105,95,0
0.0019068772066366659,63,88,0
0.0022009721408109708,48,80,0
0.0030993692626861092,51,89,0
0.003334991716911442,65,84,0
0.0034634599436596126,32,77,0
0.0034938699904933303,61,89,0
0.003623938991166331,95,81,0
0.0037443536972042203,29,68,0
0.0041462412372702375,54,87,0
0.004241306713023861,81,88,0
0.004522179408898072,89,83,0
0.004720669451099993,107,99,0
0.004808369780890736,70,86,0
0.005021950103312426,74,60,0
0.005151736824068126,40,76,0
0.005344558912572469,42,89,0
0.005350697189336586,99,99,0
0.005596403313082179,102,63,0
0.005776319540915472,87,65,0
0.005874536042340743,30,60,0
0.006078943937942587,55,68,0
0.006114542354346478,21,99,0
0.0070723863431339865,100,87,0
0.0074424965184328885,88,69,0
0.007499604703991778,33,78,0
0.007755276166950106,22,61,0
0.007900846371240867,80,96,0
0.008028534485980114,41,85,0
0.00863518140612957,66,97,0
0.008698963620621282,31,99,0
0.008721239089441515,79,71,0
0.00910686198255713,69,60,0
0.009610703174694552,44,79,0
0.5000233939062578,108,89,1
0.5000525381855838,22,71,1
0.5006717539991571,58,96,1
0.5007593341036962,25,96,1
0.5008279866792512,59,95,1
0.5010659825313377,88,68,1
0.5013227621112533,78,88,1
0.5013688563006881,91,90,1
0.5013935607407283,47,63,1
0.5016628336875608,61,60,1
0.501716792858483,80,82,1
0.502064212717606,35,81,1
0.5025073066056159,93,66,1
0.5035154016113422,67,60,1
0.5036097389694003,69,76,1
0.5038929561404197,50,99,1
0.5039664937305205,101,83,1
0.5040255004359698,33,68,1
0.5041877052489208,60,87,1
0.5043482733860375,40,98,1
0.5043719339635724,29,95,1
0.5048375494193241,32,95,1
0.504954913162062,31,99,1
0.5049636624720124,104,93,1
0.505398427789082,48,78,1
0.5054190094737836,56,83,1
0.505732943781794,81,76,1
0.5059507793070025,64,76,1
0.5061040466700796,83,93,1
0.5062333255090499,90,61,1
0.5065142038835186,45,71,1
0.5068318385644548,37,65,1
0.5071904590518425,26,98,1
0.5077091137706427,89,61,1
0.5077098592553548,46,88,1
0.5081505442840246,99,97,1
0.5087389007756251,65,99,1
0.509142988065605,42,80,1
0.5093682973932476,86,64,1
0.509502373538208,106,71,1
1.0000508213981802,42,64,2
1.0003673193742662,31,62,2
1.0004694535714782,85,85,2
1.0004878358167317,77,77,2
1.000578426765634,65,82,2
1.0008104621590765,24,72,2
1.0012443755729685,39,96,2
1.0015389590633985,47,91,2
1.0022381761482262,58,84,2
1.002336077510499,106,84,2
1.0027295937485632,94,88,2
1.0027726564569677,82,74,2
1.0032905136536987,80,84,2
1.004084532130707,105,74,2
1.0042135700227708,69,64,2
1.0042777313373585,60,83,2
1.0046338074821561,61,72,2
1.0046731076653765,26,89,2
1.0046740151124987,25,72,2
1.0055085737060914,33,93,2
1.005929399348417,22,73,2
1.0059727407243033,48,94,2
1.0073227180718465,95,62,2
1.0075823847570409,53,76,2
1.0078634501441555,81,65,2
1.0082620569579397,64,64,2
1.0085120691404876,78,99,2
1.00852193533347,21,68,2
1.008528218216919,63,77,2
1.0086012681641792,104,70,2
1.0087746086263039,93,62,2
1.0088290626913745,88,88,2
1.0088378588496343,40,94,2
1.0088874807986898,102,84,2
1.0089447993096807,99,72,2
1.009065137194446,57,62,2
1.0094273177413513,66,69,2
1.0098233051508008,84,83,2
1.0098918490981337,74,66,2
1.0099116862613697,56,67,2
1.500116205399081,54,77,3
